refcat,antig_bi,sin_reforma,e_ref_media,i_ref_minima,o_ref_total,r_ref_integral
4049507UG4944N,1990.0,,,,,1990.0
4049508UG4944N,1941.0,0.0,,,,
4049510UG4944N,1975.0,0.0,2010.0,,,
4049511UG4944N,1975.0,0.0,,,,
4049512UG4944N,1958.0,0.0,,,,
4049513UG4944N,1930.0,0.0,,1990.0,,
4049514UG4944N,1981.0,0.0,,,,
4049515UG4944N,2000.0,0.0,,,,
4049517UG4944N,1995.0,0.0,,,,
4049518UG4944N,1930.0,,,,2003.0,
4049519UG4944N,1963.0,0.0,,,,
4049520UG4944N,1945.0,0.0,,,,
4049521UG4944N,1920.0,0.0,,,,
4049522UG4944N,1992.0,0.0,,,,
4049523UG4944N,1920.0,,1980.0,,,
4049524UG4944N,1960.0,0.0,,,,
4049525UG4944N,1923.0,,1994.0,,,
4049527UG4944N,1914.0,,,1980.0,,
4049528UG4944N,1914.0,0.0,1992.0,,,
4049529UG4944N,1979.0,0.0,,,,
4049530UG4944N,1904.0,0.0,,,,
4049531UG4944N,1940.0,0.0,,,,
4049532UG4944N,1906.0,0.0,,,,
4049533UG4944N,2005.0,,,,,2005.0
4049534UG4944N,1994.0,0.0,,,,
4049535UG4944N,1994.0,0.0,,,,
4049536UG4944N,1981.0,0.0,,,2013.0,
4049537UG4944N,1975.0,0.0,,,,
4050201UG4945S,1980.0,0.0,,,,
4050202UG4945S,1988.0,0.0,,,,
4050203UG4945S,1988.0,0.0,,,,
4050204UG4945S,1955.0,,2000.0,,,
4050205UG4945S,2000.0,0.0,,,,
4050206UG4945S,1953.0,0.0,,,,
4050207UG4945S,1975.0,0.0,,,,
4050209UG4945S,1960.0,0.0,,,,
4050210UG4945S,1980.0,0.0,,,,
4050211UG4945S,1987.0,0.0,,,,
4050212UG4945S,1997.0,0.0,,,,
4050213UG4945S,1930.0,0.0,1995.0,,,
4050214UG4945S,1943.0,0.0,,,,
4050401UG4945S,1979.0,0.0,,,,
4050403UG4945S,1990.0,,,,,1990.0
4050404UG4945S,1915.0,,1986.0,,,
4050405UG4945S,1920.0,0.0,,,,
4050406UG4945S,1940.0,0.0,1996.0,,,
4050407UG4945S,1940.0,,,1985.0,,1985.0
4050408UG4945S,1940.0,0.0,,,,
4050409UG4945S,2002.0,0.0,,,,
4050410UG4945S,1923.0,,1973.0,,,
4050411UG4945S,1910.0,0.0,1970.0,,,
4050412UG4945S,2004.0,0.0,,,,
4050413UG4945S,2003.0,0.0,,,,
4050414UG4945S,1960.0,0.0,,,,
4051101UG4945S,1940.0,0.0,,,2016.0,
4051103UG4945S,1950.0,0.0,,,,
4051104UG4945S,1981.0,0.0,,,,
4051105UG4945S,1950.0,0.0,,,,
4051106UG4945S,1975.0,0.0,,,,
4051107UG4945S,1980.0,0.0,,,,
4051108UG4945S,1980.0,0.0,2011.0,,,
4051109UG4945S,1979.0,0.0,,,,
4051110UG4945S,1979.0,0.0,,,,
4051111UG4945S,1924.0,,1990.0,,,
4051112UG4945S,1914.0,0.0,,,,
4051113UG4945S,1992.0,0.0,,,,
4051114UG4945S,1935.0,,1992.0,,,
4051115UG4945S,1955.0,0.0,1970.0,,,
4051201UG4945S,1949.0,0.0,1970.0,,,
4051202UG4945S,1942.0,0.0,,,,
4051203UG4945S,1950.0,,1995.0,,,
4051204UG4945S,1977.0,0.0,,,,
4051205UG4945S,1955.0,0.0,1992.0,,,
4051206UG4945S,1970.0,0.0,,,,
4051207UG4945S,1962.0,0.0,,,,
4051208UG4945S,1977.0,0.0,,,,
4051209UG4945S,1977.0,0.0,,,,
4051210UG4945S,1960.0,0.0,,2006.0,,
4051211UG4945S,1958.0,0.0,,1986.0,,
4051212UG4945S,1964.0,0.0,,,,
4051213UG4945S,1965.0,0.0,,1988.0,,
4051214UG4945S,1960.0,0.0,,,,
4051301UG4945S,1993.0,0.0,,,,
4051302UG4945S,1966.0,0.0,,,,
4051303UG4945S,1945.0,0.0,1989.0,,,
4051304UG4945S,1936.0,0.0,,,,
4051305UG4945S,1972.0,0.0,,,,
4051306UG4945S,1974.0,0.0,,,,
4051307UG4945S,1985.0,0.0,,,,
4051308UG4945S,1980.0,0.0,2008.0,,,
4051309UG4945S,1985.0,0.0,,,,
4051310UG4945S,1979.0,0.0,,,,
4052901UG4945S,1979.0,0.0,,,,
4052903UG4945S,2010.0,0.0,,,,
4052904UG4945S,1989.0,0.0,,,,
4052905UG4945S,1977.0,0.0,2000.0,,,
4052907UG4945S,2011.0,,,,,2011.0
4052908UG4945S,2009.0,,,,,2009.0
4052909UG4945S,1945.0,0.0,,,,
4052910UG4945S,1970.0,0.0,,,,
4052911UG4945S,1966.0,0.0,,,,
4052912UG4945S,1945.0,0.0,,,,
4052913UG4945S,1948.0,,1997.0,,,
4052914UG4945S,1938.0,0.0,,,,
4053201UG4945S,1940.0,,1994.0,,,
4053202UG4945S,1973.0,0.0,,,,
4053203UG4945S,1951.0,,1986.0,,,
4053204UG4945S,2006.0,,,,,2006.0
4053206UG4945S,1963.0,0.0,2019.0,,,
4053207UG4945S,1940.0,0.0,,,,
4053208UG4945S,1973.0,0.0,,,,
4053209UG4945S,1983.0,0.0,,,2013.0,
4053210UG4945S,1965.0,0.0,,,,
4053211UG4945S,1964.0,0.0,,,,
4053212UG4945S,1963.0,0.0,,,,
4053213UG4945S,1967.0,0.0,,,,
4053214UG4945S,1967.0,0.0,,,,
4053701UG4945S,1994.0,0.0,,,,
4053702UG4945S,2009.0,0.0,,,,
4053703UG4945S,1993.0,0.0,,,,
4053704UG4945S,2001.0,0.0,,,,
4053706UG4945S,1970.0,0.0,,,,
4053710UG4945S,1957.0,0.0,,,,
4053711UG4945S,1955.0,,,2000.0,,
4053712UG4945S,1963.0,0.0,,,,
4053713UG4945S,2008.0,0.0,,,,
4053714UG4945S,2009.0,0.0,,,,
4054401UG4945S,1989.0,0.0,,,,
4054402UG4945S,1989.0,0.0,,,,
4054403UG4945S,1989.0,0.0,,,,
4054404UG4945S,1993.0,0.0,,,,
4054405UG4945S,1993.0,0.0,,,,
4054406UG4945S,1993.0,0.0,,,,
4054701UG4945S,1940.0,0.0,,,,
4054702UG4945S,1994.0,0.0,,,,
4054703UG4945S,2006.0,,,,,2006.0
4054704UG4945S,2009.0,0.0,,,,
4054705UG4945S,1948.0,0.0,,,,
4054706UG4945S,1943.0,0.0,,,,
4054707UG4945S,2015.0,0.0,,,,
4054708UG4945S,1989.0,0.0,,,,
4054709UG4945S,1989.0,0.0,,,,
4054710UG4945S,1989.0,0.0,,,,
4054711UG4945S,1989.0,0.0,,,,
4054712UG4945S,1989.0,0.0,,,,
4054713UG4945S,1989.0,0.0,,,,
4054714UG4945S,1989.0,0.0,,,,
4054715UG4945S,1993.0,0.0,,,,
4054716UG4945S,1993.0,0.0,,,,
4054717UG4945S,1993.0,0.0,,,,
4054718UG4945S,1993.0,0.0,,,,
4054719UG4945S,1993.0,0.0,,,,
4054720UG4945S,1993.0,0.0,,,,
4054721UG4945S,1964.0,0.0,,,,
4054722UG4945S,1964.0,0.0,,,,
4054723UG4945S,1948.0,0.0,,,,
4054724UG4945S,1960.0,0.0,,,,
4054725UG4945S,1993.0,0.0,,,,
4054801UG4945S,1992.0,0.0,,,,
4054803UG4945S,1982.0,0.0,,,,
4054804UG4945S,1972.0,0.0,,,2013.0,
4054805UG4945S,1980.0,0.0,,,,
4055237UG4945N,1997.0,0.0,,,,
4055238UG4945N,1966.0,0.0,,,,
4055239UG4945N,1960.0,0.0,,,,
4055240UG4945N,1960.0,0.0,,,,
4055241UG4945N,1980.0,0.0,,,,
4055242UG4945N,1971.0,0.0,,2018.0,,
4055243UG4945N,1975.0,0.0,,,,
4055244UG4945N,1978.0,0.0,,,,
4059901UG4945N,2005.0,0.0,,,2012.0,
4060101UG4946S,1980.0,0.0,2013.0,,2023.0,
4060102UG4946S,1963.0,0.0,,,,
4060103UG4946S,1963.0,0.0,,,,
4060104UG4946S,1960.0,0.0,,,,
4060105UG4946S,1968.0,0.0,,,,
4060106UG4946S,1959.0,0.0,,,,
4060107UG4946S,1960.0,0.0,,,,
4060108UG4946S,1972.0,0.0,,,,
4061401UG4946S,1980.0,0.0,,,,
4061402UG4946S,1980.0,0.0,,,,
4061404UG4946S,1950.0,0.0,,,,
4061405UG4946S,1975.0,0.0,,,2000.0,
4061406UG4946S,1975.0,0.0,,,,
4061407UG4946S,1975.0,0.0,,,,
4061408UG4946S,1975.0,0.0,,,,
4061409UG4946S,1975.0,0.0,,,,
4061410UG4946S,1975.0,0.0,,,,
4061411UG4946S,1975.0,0.0,,,,
4061412UG4946S,1975.0,0.0,,,,
4061413UG4946S,1975.0,0.0,,,,
4061414UG4946S,1975.0,0.0,,,,
4061415UG4946S,1975.0,0.0,,,,
4061416UG4946S,1974.0,0.0,,,,
4061419UG4946S,1989.0,0.0,,,2004.0,
4061420UG4946S,1976.0,0.0,,,,
4061422UG4946S,1989.0,0.0,2020.0,,2017.0,
4061423UG4946S,1981.0,0.0,2022.0,,,
4061425UG4946S,1988.0,0.0,2021.0,,,
4061426UG4946S,1964.0,0.0,,,,
4061427UG4946S,1964.0,0.0,,,1995.0,
4061428UG4946S,1962.0,0.0,,,,
4061429UG4946S,1962.0,0.0,,,,
4061430UG4946S,1962.0,0.0,,,,
4061431UG4946S,1962.0,0.0,,,,
4061432UG4946S,1973.0,0.0,,,,
4061433UG4946S,1950.0,,1990.0,,,
4061434UG4946S,1960.0,0.0,,,,
4061435UG4946S,2004.0,0.0,,,,
4061437UG4946S,2009.0,0.0,,,,
4061438UG4946S,2022.0,0.0,,,,
4061439UG4946S,1960.0,0.0,,,,
4061440UG4946S,2004.0,0.0,,,,
4061441UG4946S,1960.0,0.0,,,,
4061442UG4946S,1960.0,0.0,,,,
4061443UG4946S,1960.0,0.0,,,,
4061444UG4946S,1955.0,0.0,,,,
4061445UG4946S,1955.0,0.0,,,,
4061446UG4946S,1998.0,0.0,,,,
4061447UG4946S,1950.0,0.0,2005.0,,,
4061448UG4946S,1950.0,,1990.0,,,
4061449UG4946S,1950.0,,1990.0,,,
4061450UG4946S,1950.0,,1990.0,,,
4061451UG4946S,1955.0,0.0,,,,
4061452UG4946S,1955.0,0.0,,,,
4061453UG4946S,1950.0,0.0,,,,
4061454UG4946S,1950.0,0.0,,,,
4061455UG4946S,1950.0,0.0,,,,
4061456UG4946S,1950.0,0.0,,,,
4061457UG4946S,1960.0,0.0,,,,
4061458UG4946S,1960.0,0.0,,,,
4061459UG4946S,1950.0,0.0,,,,
4061460UG4946S,1950.0,,1990.0,,,
4061461UG4946S,1960.0,0.0,,,,
4061462UG4946S,2008.0,0.0,,,,
4061463UG4946S,2000.0,0.0,,,,
4061464UG4946S,1978.0,0.0,,,,
4061465UG4946S,1996.0,0.0,,,,
4062101UG4946S,1980.0,0.0,,,2011.0,
4062102UG4946S,1960.0,0.0,,,2008.0,
4062103UG4946S,1967.0,0.0,,,,
4062104UG4946S,1938.0,,1995.0,,,
4062105UG4946S,1960.0,0.0,,,,
4062106UG4946S,1945.0,0.0,,,,
4062107UG4946S,1963.0,0.0,,,,
4062108UG4946S,1970.0,0.0,,,,
4062109UG4946S,1950.0,0.0,,,,
4062110UG4946S,1965.0,0.0,,,,
4062111UG4946S,1979.0,0.0,,,,
4062112UG4946S,1955.0,,1990.0,,,
4062114UG4946S,1938.0,0.0,,,,
4062115UG4946S,1948.0,0.0,,,,
4062116UG4946S,1980.0,0.0,2021.0,,,
4062117UG4946S,1965.0,0.0,,,,
4062118UG4946S,1965.0,0.0,,,,
4062119UG4946S,1970.0,0.0,,,,
4062120UG4946S,1970.0,0.0,,,,
4062121UG4946S,1970.0,0.0,,,,
4062122UG4946S,1970.0,0.0,,,,
4062123UG4946S,2001.0,0.0,,,,
4062124UG4946S,1962.0,0.0,,,,
4062125UG4946S,1960.0,0.0,,,,
4062126UG4946S,1950.0,0.0,,,,
4062401UG4946S,1969.0,0.0,,,2004.0,
4062402UG4946S,1976.0,0.0,2015.0,,,
4062403UG4946S,1976.0,0.0,2015.0,,,
4062404UG4946S,1976.0,0.0,,,,
4062405UG4946S,1976.0,0.0,,,,
4062406UG4946S,1976.0,0.0,,,2010.0,
4062407UG4946S,1976.0,0.0,,,,
4062408UG4946S,1978.0,0.0,,,,
4062411UG4946S,2007.0,0.0,,,,
4062412UG4946S,2005.0,0.0,,,,
4062413UG4946S,1958.0,0.0,,,,
4062414UG4946S,1949.0,0.0,1990.0,,,
4062415UG4946S,1968.0,0.0,,,,
4062416UG4946S,1965.0,0.0,,,,
4062417UG4946S,1979.0,0.0,,,,
4062418UG4946S,1980.0,0.0,,,,
4062419UG4946S,1960.0,0.0,,,,
4062420UG4946S,1965.0,0.0,,,,
4062421UG4946S,1957.0,0.0,1990.0,,,
4062422UG4946S,1978.0,0.0,2022.0,,,
4062423UG4946S,1977.0,0.0,,,,
4062424UG4946S,1979.0,0.0,,,,
4062425UG4946S,1979.0,0.0,,,,
4062426UG4946S,1977.0,0.0,,,,
4062427UG4946S,1960.0,0.0,,,,
4062429UG4946S,1948.0,0.0,,,,
4062430UG4946S,1990.0,0.0,,,,
4062431UG4946S,2004.0,0.0,,,,
4062432UG4946S,2005.0,0.0,,,,
4062433UG4946S,2004.0,0.0,,,,
4062434UG4946S,1943.0,,1985.0,,,
4062435UG4946S,1979.0,0.0,,,,
4062436UG4946S,1985.0,0.0,,,,
4062437UG4946S,1951.0,0.0,,,,
4062438UG4946S,1946.0,0.0,1995.0,,1995.0,
4062439UG4946S,1948.0,,1990.0,,,
4062440UG4946S,1965.0,0.0,,,,
4062441UG4946S,1976.0,0.0,,,,
4062442UG4946S,1948.0,0.0,,,,
4062443UG4946S,2006.0,0.0,,,,
4062444UG4946S,1958.0,0.0,,,,
4062445UG4946S,1947.0,0.0,2002.0,,,
4062446UG4946S,1953.0,0.0,,,,
4062447UG4946S,2018.0,0.0,,,,
4062448UG4946S,2005.0,0.0,,,,
4062449UG4946S,1966.0,0.0,,,,
4062450UG4946S,1946.0,,1990.0,,,
4062451UG4946S,2019.0,0.0,,,,
4062452UG4946S,2006.0,0.0,,,,
4062453UG4946S,1950.0,0.0,,,1995.0,
4062454UG4946S,1968.0,0.0,,,,
4062455UG4946S,1985.0,0.0,,,,
4062456UG4946S,1940.0,0.0,,,2000.0,
4062457UG4946S,1948.0,0.0,,,,
4062458UG4946S,2005.0,0.0,,,,
4062459UG4946S,1948.0,0.0,,,,
4062460UG4946S,1978.0,0.0,,,,
4062461UG4946S,1972.0,0.0,,,,
4062462UG4946S,1972.0,0.0,2015.0,,,
4062464UG4946S,1940.0,,1990.0,,,
4062465UG4946S,2004.0,0.0,,,,
4062466UG4946S,2004.0,0.0,,,,2004.0
4062467UG4946S,2021.0,0.0,,,,
4062468UG4946S,1965.0,0.0,,,,
4062469UG4946S,2005.0,0.0,,,,
4062470UG4946S,1955.0,0.0,1990.0,,,
4062471UG4946S,1979.0,0.0,,,2001.0,
4062472UG4946S,1930.0,,1990.0,,,
4062473UG4946S,2009.0,0.0,,,,
4062474UG4946S,1979.0,0.0,,,,
4062475UG4946S,1940.0,0.0,,,,
4062476UG4946S,1955.0,,1995.0,,,
4062477UG4946S,1950.0,0.0,,,,
4062478UG4946S,2006.0,0.0,,,,
4062480UG4946S,1978.0,0.0,,,,
4062482UG4946S,1945.0,,1995.0,,,
4062483UG4946S,1970.0,0.0,,,,
4062484UG4946S,1965.0,0.0,,,,
4062485UG4946S,1979.0,0.0,,,,
4062486UG4946S,1975.0,0.0,,,,
4062487UG4946S,1992.0,0.0,,,,
4062488UG4946S,1955.0,,1990.0,,,
4062489UG4946S,1950.0,0.0,,,,
4062490UG4946S,1978.0,0.0,,,1995.0,
4062491UG4946S,1985.0,0.0,1985.0,,,
4062492UG4946S,1981.0,0.0,,,,
4062901UG4946S,1960.0,0.0,,,,
4062902UG4946S,2012.0,0.0,,,,
4062903UG4946S,1958.0,0.0,2008.0,,,
4062904UG4946S,1954.0,0.0,,,,
4062905UG4946S,1948.0,,,,2005.0,
4062906UG4946S,1951.0,0.0,,,,
4062908UG4946S,1965.0,0.0,,,,
4062909UG4946S,1963.0,0.0,2005.0,,2005.0,
4062910UG4946S,1965.0,0.0,1980.0,,,
4062911UG4946S,1940.0,,2000.0,,,
4062912UG4946S,1950.0,,2000.0,,,
4062913UG4946S,1970.0,0.0,,,,
4066201UG4946N,2006.0,0.0,,,,
4071101UG4947S,2023.0,0.0,,,,
4074501UG4947S,2007.0,0.0,,,,
4075101UH4047N,1971.0,0.0,,,,
4075110UH4047N,1994.0,0.0,,,,
4075114UH4047N,1999.0,0.0,,,,
4075115UH4047N,1994.0,0.0,,,,
4075120UH4047N,1994.0,0.0,,,,
4075201UG4947N,2008.0,0.0,,,,
4076501UG4947N,2007.0,0.0,,,,
4106701UG3940N,2013.0,0.0,,,,
4106702UG3940N,2007.0,0.0,,,,
4106703UG3940N,1986.0,0.0,,,,
4106704UG3940N,1984.0,0.0,,2010.0,,
4106705UG3940N,1984.0,0.0,,,,
4106706UG3940N,1980.0,0.0,,,,
4106708UG3940N,1988.0,0.0,,,,
4106709UG3940N,1988.0,0.0,,,,
4106710UG3940N,2006.0,0.0,,,,
4111701UG3941S,1998.0,0.0,,,,
4111702UG3941S,2006.0,0.0,,,,
4111712UG3941S,1998.0,0.0,,,,
4111714UG3941S,2000.0,0.0,,,,
4112601UG3941S,2004.0,0.0,,,,
4112602UG3941S,1997.0,0.0,,,,
4122201UG4942S,1961.0,0.0,,,,
4122501UG4942S,1955.0,,,,1996.0,1996.0
4122503UG4942S,1952.0,0.0,,,,
4122504UG4942S,1952.0,0.0,,,,
4122505UG4942S,1952.0,0.0,,,,
4122506UG4942S,1952.0,0.0,,,,
4122507UG4942S,1952.0,,1979.0,,,
4122508UG4942S,1952.0,,1994.0,,,
4122509UG4942S,1952.0,0.0,,,,
4122510UG4942S,1952.0,0.0,,,,
4122511UG4942S,1955.0,,2006.0,,2006.0,
4122512UG4942S,1955.0,0.0,2015.0,,,
4122513UG4942S,1955.0,,2008.0,,,
4122514UG4942S,1955.0,,1985.0,,1985.0,
4122515UG4942S,1955.0,0.0,,,2011.0,
4122516UG4942S,1955.0,0.0,,,2011.0,
4122517UG4942S,1955.0,,2008.0,,,
4122518UG4942S,1955.0,0.0,,,,
4122519UG4942S,1900.0,0.0,,,,
4122520UG4942S,1955.0,,,,1997.0,
4122521UG4942S,1952.0,0.0,,,,
4122601UG4942S,1955.0,,,2017.0,,
4122602UG4942S,1969.0,0.0,,,,
4122603UG4942S,1955.0,0.0,1998.0,,,
4122604UG4942S,1959.0,0.0,,,,
4122605UG4942S,1970.0,0.0,,,,
4122606UG4942S,1955.0,,2002.0,,,
4122607UG4942S,1985.0,0.0,,,,
4122608UG4942S,1980.0,0.0,,,,
4122609UG4942S,1955.0,0.0,1996.0,,,
4122610UG4942S,1952.0,,2005.0,,,
4122611UG4942S,1948.0,0.0,1972.0,,,
4122612UG4942S,1952.0,0.0,,,,
4122614UG4942S,1952.0,0.0,,,,
4122615UG4942S,1952.0,0.0,,,,
4122616UG4942S,1952.0,0.0,,,,
4122617UG4942S,2005.0,0.0,,,,
4122618UG4942S,1952.0,0.0,,,,
4122619UG4942S,1952.0,,2012.0,,,
4122620UG4942S,1952.0,0.0,,,,
4122621UG4942S,1955.0,0.0,,,,
4122622UG4942S,1955.0,0.0,,,,
4123901UG4942S,2007.0,0.0,,,2007.0,
4123902UG4942S,2000.0,0.0,,,,
4123903UG4942S,1952.0,,,,1992.0,
4123904UG4942S,1952.0,,,,2009.0,
4123905UG4942S,1952.0,0.0,,,,
4123906UG4942S,1952.0,0.0,2011.0,,,
4123907UG4942S,1952.0,0.0,,,,
4123908UG4942S,1952.0,0.0,,,,
4123909UG4942S,1952.0,,,1990.0,,
4123910UG4942S,2006.0,0.0,,,,
4123911UG4942S,1955.0,0.0,,,,
4123912UG4942S,1955.0,0.0,,,,
4123913UG4942S,1952.0,0.0,,,,
4123914UG4942S,1952.0,0.0,,,,
4123915UG4942S,1952.0,0.0,,,,
4123916UG4942S,1952.0,0.0,,,,
4123917UG4942S,1952.0,,,,1992.0,
4123919UG4942S,1952.0,0.0,,,,
4123921UG4942S,1985.0,,1985.0,,,
4123922UG4942S,1953.0,0.0,,,,
4123923UG4942S,1953.0,,2014.0,,,
4124102UG4942S,1952.0,,,,1998.0,
4124103UG4942S,2008.0,0.0,,,,
4124104UG4942S,1952.0,,1996.0,,,
4124105UG4942S,1952.0,0.0,,,,
4124107UG4942S,1952.0,0.0,,,,
4124108UG4942S,2007.0,0.0,,,,
4124109UG4942S,1952.0,0.0,1994.0,,,
4124110UG4942S,1952.0,,,,1992.0,
4124111UG4942S,1952.0,0.0,,,,
4124112UG4942S,1952.0,0.0,,,,
4124113UG4942S,1952.0,0.0,,,,
4124114UG4942S,1952.0,0.0,,,,
4124115UG4942S,1952.0,0.0,,,,
4124116UG4942S,1952.0,,,2015.0,,
4124401UG4942S,1953.0,,1980.0,,,1980.0
4124402UG4942S,2004.0,0.0,,,,
4124403UG4942S,1953.0,0.0,,,,
4124404UG4942S,1953.0,0.0,,1986.0,,
4124405UG4942S,1953.0,0.0,,,2009.0,
4124406UG4942S,1953.0,0.0,1999.0,,,
4124407UG4942S,1953.0,0.0,,,,
4124408UG4942S,1987.0,0.0,1987.0,,,
4124409UG4942S,1953.0,0.0,,,,
4124410UG4942S,1953.0,0.0,,,,
4124411UG4942S,1953.0,0.0,,,,
4124412UG4942S,2012.0,0.0,,,,
4124413UG4942S,1953.0,0.0,,,,
4124414UG4942S,1953.0,,1983.0,,,
4124415UG4942S,1953.0,0.0,,,,
4124416UG4942S,1953.0,,1978.0,,,
4124417UG4942S,1953.0,0.0,1999.0,,,
4124418UG4942S,1953.0,0.0,1988.0,,,
4124419UG4942S,1953.0,0.0,,,,
4124420UG4942S,1953.0,0.0,,,,
4124421UG4942S,1992.0,,,,1992.0,1992.0
4124422UG4942S,1953.0,0.0,,,,
4124423UG4942S,2008.0,0.0,,,,
4124424UG4942S,1953.0,0.0,,,,
4124425UG4942S,1953.0,,1990.0,,,
4124426UG4942S,2010.0,0.0,,,,
4124427UG4942S,1953.0,0.0,,,,
4124428UG4942S,1953.0,,,,1993.0,
4124429UG4942S,1953.0,0.0,,,,
4124430UG4942S,1953.0,,,2011.0,,
4124431UG4942S,1953.0,0.0,,,,
4124432UG4942S,1953.0,0.0,,2000.0,,
4124433UG4942S,1953.0,0.0,,,,
4124434UG4942S,1953.0,0.0,1994.0,,,
4124435UG4942S,1953.0,0.0,,,,
4124436UG4942S,1953.0,0.0,,,,
4124437UG4942S,1953.0,0.0,1996.0,,,
4124438UG4942S,1953.0,0.0,,,,
4124439UG4942S,1953.0,0.0,,,,
4124440UG4942S,1953.0,0.0,,,,
4124441UG4942S,1953.0,,2007.0,,,
4124442UG4942S,1953.0,0.0,,,,
4124443UG4942S,1953.0,0.0,,,,
4124444UG4942S,1953.0,,,2012.0,,
4124445UG4942S,1953.0,0.0,,,,
4124446UG4942S,1953.0,0.0,,,,
4124447UG4942S,1953.0,,,1973.0,,
4124448UG4942S,1953.0,0.0,,,,
4124449UG4942S,1989.0,0.0,1989.0,,,
4124450UG4942S,1953.0,,2008.0,,,
4124451UG4942S,1953.0,,2007.0,,,
4124452UG4942S,1953.0,,1997.0,,1997.0,
4124453UG4942S,1953.0,0.0,,,,
4124454UG4942S,1953.0,0.0,2006.0,,,
4124455UG4942S,1953.0,0.0,,,,
4124456UG4942S,1953.0,0.0,,,,
4124457UG4942S,1953.0,0.0,,,,
4124458UG4942S,1953.0,0.0,,,,
4124459UG4942S,1953.0,0.0,,,,
4124901UG4942S,1953.0,0.0,,,,
4124902UG4942S,1953.0,0.0,,,,
4124903UG4942S,1953.0,0.0,2008.0,,,
4124904UG4942S,2008.0,0.0,,,,
4124905UG4942S,1953.0,,1982.0,,,
4124906UG4942S,1957.0,,,,1999.0,
4124907UG4942S,1953.0,,1993.0,,,
4124908UG4942S,2013.0,0.0,,,,
4124909UG4942S,1953.0,,1990.0,,,
4124910UG4942S,1953.0,,,,2002.0,
4124911UG4942S,1953.0,,,,2002.0,
4124912UG4942S,1999.0,,,,,1999.0
4124913UG4942S,1953.0,,1993.0,,,
4124914UG4942S,1953.0,0.0,,,,
4124915UG4942S,1953.0,0.0,,,,
4124916UG4942S,2006.0,0.0,,,,
4124917UG4942S,1953.0,0.0,,,,
4124918UG4942S,1953.0,,,2017.0,,
4124919UG4942S,1953.0,,2001.0,,,
4124920UG4942S,1953.0,0.0,,,,
4124921UG4942S,1953.0,,1996.0,,,
4124922UG4942S,1953.0,0.0,1997.0,,,
4124923UG4942S,1953.0,0.0,1994.0,,,
4124924UG4942S,1953.0,0.0,,,,
4124925UG4942S,1953.0,0.0,,,,
4124926UG4942S,1953.0,0.0,,,,
4124927UG4942S,1953.0,0.0,,,,
4124928UG4942S,1999.0,0.0,,,,
4124929UG4942S,2002.0,0.0,,,,
4124930UG4942S,2015.0,0.0,,,,
4124931UG4942S,1953.0,,,2007.0,,
4124932UG4942S,1998.0,0.0,1998.0,,,
4124933UG4942S,1953.0,0.0,,,,
4124934UG4942S,2008.0,0.0,,,,
4124935UG4942S,1953.0,0.0,,,,
4124936UG4942S,1983.0,0.0,,,,
4124937UG4942S,1990.0,0.0,,,,
4124938UG4942S,1953.0,0.0,2005.0,,,
4124939UG4942S,1953.0,0.0,2005.0,,,
4124940UG4942S,1953.0,0.0,,,,
4124941UG4942S,1953.0,,,,1997.0,
4124942UG4942S,1953.0,,2014.0,,,
4124943UG4942S,1953.0,,,2014.0,,
4124944UG4942S,2008.0,0.0,,,,
4124945UG4942S,2012.0,0.0,,,,
4124946UG4942S,1953.0,,2002.0,,2002.0,
4124947UG4942S,1953.0,,2008.0,,,
4124948UG4942S,1953.0,0.0,,,,
4124949UG4942S,1981.0,0.0,,,,
4124950UG4942S,2008.0,0.0,,,,
4124951UG4942S,1953.0,0.0,,,,
4124952UG4942S,1953.0,,,,2014.0,2014.0
4124953UG4942S,1953.0,0.0,,,,
4124954UG4942S,1953.0,,1983.0,1983.0,,
4124955UG4942S,1953.0,,2000.0,,2000.0,
4124956UG4942S,2005.0,0.0,,,2005.0,
4124957UG4942S,2006.0,0.0,,,,
4125701UG4942N,1949.0,0.0,,,,
4125702UG4942N,2006.0,0.0,,,,
4125704UG4942N,1953.0,0.0,,,,
4125705UG4942N,1953.0,0.0,,,,
4125706UG4942N,1953.0,0.0,,,,
4125707UG4942N,1953.0,0.0,,,,
4125708UG4942N,1953.0,0.0,,,,
4125709UG4942N,1953.0,,,,2020.0,
4125710UG4942N,1953.0,,2013.0,,,2013.0
4125711UG4942N,1953.0,0.0,,,,
4125712UG4942N,1953.0,0.0,2007.0,,,
4125713UG4942N,1953.0,,1993.0,,1993.0,
4125714UG4942N,1953.0,0.0,,,,
4125715UG4942N,1953.0,,2005.0,,,
4125716UG4942N,1953.0,0.0,1999.0,,,
4125717UG4942N,1953.0,0.0,,,,
4125718UG4942N,2007.0,0.0,2007.0,,,
4125719UG4942N,1953.0,0.0,,,,
4125720UG4942N,1953.0,0.0,,,,
4125721UG4942N,1953.0,,,1997.0,,1997.0
4125722UG4942N,1953.0,,2007.0,,,
4125723UG4942N,1953.0,0.0,,,,
4125724UG4942N,1953.0,0.0,,,,
4125725UG4942N,1953.0,,,,2000.0,
4125726UG4942N,1953.0,,2014.0,,,
4125727UG4942N,1953.0,,2008.0,,,
4125728UG4942N,1953.0,,,2008.0,,
4125729UG4942N,1995.0,0.0,,,,
4125730UG4942N,1953.0,,2008.0,,,
4125731UG4942N,1953.0,,2008.0,,,
4125732UG4942N,1953.0,0.0,,,,
